		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110010000  250  237  241  237  245  220  268  278 10.363426 0.240439 SUCCESS 101
110010010  242  245  235  248  231  250  254  234  2.162291 0.975628 SUCCESS 102
110010100  240  254  231  249  249  238  230  232  3.043518 0.931597 SUCCESS 103
110011000  251  268  256  228  260  258  249  263  7.807655 0.452481 SUCCESS 104
110011010  232  213  235  241  237  250  253  240  5.888443 0.659726 SUCCESS 105
110100000  247  225  242  216  241  252  249  240  5.431941 0.710568 SUCCESS 106
110100010  231  259  227  238  231  241  256  274  8.218612 0.412412 SUCCESS 107
110100100  292  253  241  228  242  232  270  255 15.166752 0.055983 SUCCESS 108
110101000  277  214  256  249  260  248  239  231 11.094252 0.196416 SUCCESS 109
110101010  216  248  237  243  253  246  236  241  4.304987 0.828612 SUCCESS 110
110101100  233  254  229  237  226  236  246  237  4.023248 0.855020 SUCCESS 111
110110000  229  241  243  269  251  239  242  210  8.901775 0.350650 SUCCESS 112
110110010  265  255  220  231  252  236  248  248  6.212548 0.623437 SUCCESS 113
110110100  279  241  228  241  233  251  252  252  7.587348 0.474780 SUCCESS 114
110111000  224  233  250  232  252  240  245  249  3.448120 0.903179 SUCCESS 115
110111010  227  251  239  255  265  259  236  227  6.360831 0.606882 SUCCESS 116
110111100  241  273  233  266  246  221  226  257 10.500059 0.231666 SUCCESS 117
111000000  237  271  231  243  237  254  235  251  5.191510 0.736925 SUCCESS 118
111000010  212  239  258  250  262  222  250  232  9.642133 0.291047 SUCCESS 119
111000100  266  241  250  229  217  251  255  277 11.581469 0.170877 SUCCESS 120
111000110  255  235  240  284  265  260  225  237 12.340892 0.136630 SUCCESS 121
111001000  242  241  264  247  247  245  251  247  2.042605 0.979678 SUCCESS 122
111001010  236  240  219  263  230  224  254  226  8.901775 0.350650 SUCCESS 123
111001100  253  249  235  216  258  265  250  254  7.359627 0.498375 SUCCESS 124
111010000  232  253  268  228  251  231  237  239  5.729568 0.677495 SUCCESS 125
111010010  273  244  266  248  256  255  236  254  7.414703 0.492620 SUCCESS 126
111010100  246  245  233  259  257  244  266  228  5.311196 0.723856 SUCCESS 127
111010110  227  225  225  227  247  229  234  238  7.181686 0.517163 SUCCESS 128
111011000  236  230  244  259  236  235  254  210  8.041731 0.429404 SUCCESS 129
111011010  265  254  250  260  223  242  248  255  5.947756 0.653084 SUCCESS 130
111011100  230  240  270  243  237  240  238  237  4.420436 0.817339 SUCCESS 131
111100000  264  253  215  261  242  271  235  256 10.836874 0.211115 SUCCESS 132
111100010  244  221  232  208  238  265  244  248 10.486290 0.232539 SUCCESS 133
111100100  218  253  256  262  249  233  247  251  6.036726 0.643118 SUCCESS 134
111100110  242  245  238  234  265  240  243  251  2.739537 0.949625 SUCCESS 135
111101000  231  258  257  227  225  224  252  234  7.452833 0.488653 SUCCESS 136
111101010  244  248  232  239  253  244  258  242  1.966345 0.982026 SUCCESS 137
111101100  246  246  235  258  274  237  246  261  6.415908 0.600749 SUCCESS 138
111101110  260  258  242  230  233  229  253  243  4.580371 0.801339 SUCCESS 139
111110000  229  238  270  248  242  283  244  253 10.783916 0.214246 SUCCESS 140
111110010  228  255  259  233  258  245  237  238  4.257324 0.833192 SUCCESS 141
111110100  234  257  258  245  235  233  234  251  3.467185 0.901721 SUCCESS 142
111110110  243  247  245  241  266  246  253  262  3.814592 0.873452 SUCCESS 143
111111000  248  250  242  250  243  277  238  235  5.471131 0.706236 SUCCESS 144
111111010  225  257  251  245  225  228  224  260  7.890270 0.444262 SUCCESS 145
111111100  267  245  222  264  247  266  251  238  8.389138 0.396410 SUCCESS 146
111111110  244  223  248  251  233  262  243  235  4.390780 0.820258 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  242  255  249  241  243  234  253  244  1.435702 0.993725 SUCCESS   0
000000011  240  266  234  216  251  255  234  248  7.084243 0.527571 SUCCESS   1
000000101  245  245  269  252  247  259  257  252  4.828216 0.775769 SUCCESS   2
000000111  225  263  228  235  257  259  225  231  8.432563 0.392396 SUCCESS   3
000001001  253  252  239  254  220  248  237  265  5.711562 0.679505 SUCCESS   4
000001011  255  261  260  249  231  248  249  245  3.773285 0.876977 SUCCESS   5
000001101  257  246  248  243  252  226  248  226  3.896148 0.866370 SUCCESS   6
000001111  234  254  253  253  232  269  237  233  5.498669 0.703187 SUCCESS   7
000010001  236  241  224  240  237  241  234  245  2.803087 0.946101 SUCCESS   8
000010011  252  262  227  251  234  249  257  254  4.709589 0.788117 SUCCESS   9
000010101  228  247  245  243  256  239  250  237  2.215249 0.973691 SUCCESS  10
000010111  243  263  262  239  237  253  236  239  3.919450 0.864317 SUCCESS  11
000011001  211  266  232  238  262  244  243  232  9.439832 0.306560 SUCCESS  12
000011011  239  236  205  251  251  217  237  230 11.454369 0.177259 SUCCESS  13
000011101  250  271  247  237  242  220  254  253  6.688114 0.570626 SUCCESS  14
000011111  245  239  255  241  242  250  234  227  2.499106 0.961773 SUCCESS  15
000100011  240  253  240  234  253  253  254  222  4.066674 0.851058 SUCCESS  16
000100101  239  218  230  262  238  236  238  237  6.014484 0.645609 SUCCESS  17
000100111  248  229  218  260  231  242  245  260  6.812037 0.557042 SUCCESS  18
000101001  266  248  235  244  266  241  259  225  6.999510 0.536686 SUCCESS  19
000101011  245  239  267  250  241  250  246  258  3.495783 0.899517 SUCCESS  20
000101101  242  256  245  244  235  237  248  255  1.752393 0.987685 SUCCESS  21
000101111  243  237  273  250  227  248  255  250  5.852431 0.663758 SUCCESS  22
000110011  241  258  230  227  252  237  235  251  3.975586 0.859319 SUCCESS  23
000110101  237  262  274  207  249  257  246  247 12.042207 0.149331 SUCCESS  24
000110111  229  229  201  227  257  221  229  237 15.212296 0.055147 SUCCESS  25
000111001  240  228  240  270  222  275  261  255 11.902397 0.155612 SUCCESS  26
000111011  252  260  264  245  264  248  257  267  7.663608 0.467000 SUCCESS  27
000111101  259  254  254  245  242  243  226  237  3.398339 0.906935 SUCCESS  28
000111111  231  237  235  241  242  240  246  238  1.604109 0.990841 SUCCESS  29
001000011  237  221  264  248  244  241  259  269  7.818246 0.451423 SUCCESS  30
001000101  223  251  226  250  248  243  233  234  4.656631 0.793566 SUCCESS  31
001000111  250  255  225  247  269  246  241  223  6.800386 0.558315 SUCCESS  32
001001011  254  249  230  259  256  248  244  236  3.237346 0.918592 SUCCESS  33
001001101  260  248  266  236  229  257  258  250  6.071679 0.639203 SUCCESS  34
001001111  217  247  215  258  260  226  238  279 15.333041 0.052984 SUCCESS  35
001010011  263  239  244  250  246  242  251  240  2.073321 0.978681 SUCCESS  36
001010101  244  248  235  271  215  248  228  242  8.254623 0.409001 SUCCESS  37
001010111  263  235  254  244  238  253  254  235  3.533913 0.896542 SUCCESS  38
001011011  220  232  242  247  252  234  267  243  6.062146 0.640271 SUCCESS  39
001011101  237  236  244  240  228  236  242  223  3.858018 0.869701 SUCCESS  40
001011111  241  246  244  248  249  267  237  233  3.176973 0.922765 SUCCESS  41
001100101  248  223  257  240  258  235  246  256  4.509406 0.808491 SUCCESS  42
001100111  225  252  246  265  244  221  244  258  6.754842 0.563300 SUCCESS  43
001101011  236  262  269  228  254  226  255  252  7.925222 0.440809 SUCCESS  44
001101101  238  257  243  240  283  261  256  249  9.246004 0.321970 SUCCESS  45
001101111  226  233  218  205  244  215  254  232 15.922997 0.043496 SUCCESS  46
001110101  231  259  257  243  256  230  227  231  5.789940 0.670748 SUCCESS  47
001110111  245  226  276  255  244  242  251  268  8.835047 0.356402 SUCCESS  48
001111011  261  237  235  237  265  231  231  242  5.314374 0.723507 SUCCESS  49
001111101  256  244  260  255  235  256  250  254  3.675841 0.885123 SUCCESS  50
001111111  237  260  228  257  250  240  225  235  5.207398 0.735197 SUCCESS  51
010000011  227  243  244  258  248  227  231  231  4.829275 0.775658 SUCCESS  52
010000111  258  233  257  234  232  233  245  257  4.329348 0.826254 SUCCESS  53
010001011  217  246  248  246  231  247  239  213  8.191073 0.415032 SUCCESS  54
010001111  250  234  221  247  265  251  233  243  5.457361 0.707759 SUCCESS  55
010010011  236  260  224  247  247  239  226  245  4.639684 0.795301 SUCCESS  56
010010111  224  221  231  252  265  251  231  256  8.347830 0.400251 SUCCESS  57
010011011  257  281  264  227  238  269  262  243 13.518687 0.095206 SUCCESS  58
010011111  229  262  221  267  241  239  224  245  8.677231 0.370252 SUCCESS  59
010100011  250  250  240  231  244  253  237  248  1.706849 0.988719 SUCCESS  60
010100111  263  241  228  242  249  249  247  231  3.637711 0.888243 SUCCESS  61
010101011  244  246  235  261  220  243  245  248  4.112219 0.846859 SUCCESS  62
010101111  259  239  257  237  216  239  216  228  9.881505 0.273441 SUCCESS  63
010110011  240  248  276  257  244  232  274  238  9.705683 0.286294 SUCCESS  64
010110111  235  249  242  252  257  247  265  256  3.916272 0.864597 SUCCESS  65
010111011  240  240  219  237  230  226  240  221  7.608531 0.472613 SUCCESS  66
010111111  231  215  270  220  232  273  245  261 14.990930 0.059322 SUCCESS  67
011000111  240  217  260  244  232  246  237  258  5.925514 0.655575 SUCCESS  68
011001111  264  232  239  243  241  244  278  259  8.253564 0.409101 SUCCESS  69
011010111  266  263  251  216  230  228  245  238  9.197283 0.325928 SUCCESS  70
011011111  248  225  239  235  257  206  248  253  9.334974 0.314831 SUCCESS  71
011101111  231  244  274  255  255  256  231  240  6.912658 0.546085 SUCCESS  72
011111111  224  233  230  236  229  248  241  266  6.466748 0.595098 SUCCESS  73
100000000  242  255  249  241  243  234  253  244  1.435702 0.993725 SUCCESS  74
100010000  255  248  246  252  242  230  244  234  2.141107 0.976377 SUCCESS  75
100100000  248  256  233  241  238  246  223  201 11.170512 0.192224 SUCCESS  76
100101000  258  245  255  229  231  206  226  240 10.640928 0.222886 SUCCESS  77
100110000  236  250  234  236  237  249  243  244  1.461122 0.993335 SUCCESS  78
100111000  246  239  247  233  267  247  247  274  6.753783 0.563416 SUCCESS  79
101000000  255  265  255  225  247  263  262  241  7.337384 0.500707 SUCCESS  80
101000100  239  223  247  256  244  218  254  207 11.778474 0.161365 SUCCESS  81
101001000  275  265  237  220  255  236  226  265 12.584501 0.126968 SUCCESS  82
101001100  232  253  241  263  228  249  241  267  5.967880 0.650830 SUCCESS  83
101010000  230  232  231  253  242  238  239  223  4.711707 0.787898 SUCCESS  84
101010100  256  247  231  260  223  254  244  243  4.739246 0.785048 SUCCESS  85
101011000  217  246  234  283  257  245  222  273 16.280996 0.038530 SUCCESS  86
101011100  282  259  245  225  226  251  244  240 10.232089 0.249113 SUCCESS  87
101100000  224  232  247  274  257  254  252  247  7.568283 0.476735 SUCCESS  88
101100100  223  248  233  245  245  252  231  224  5.193629 0.736695 SUCCESS  89
101101000  247  256  239  227  255  255  252  234  3.685374 0.884336 SUCCESS  90
101101100  230  249  248  257  248  244  267  240  4.064556 0.851253 SUCCESS  91
101110000  246  260  230  242  261  260  255  259  5.659662 0.685294 SUCCESS  92
101110100  247  254  264  231  259  257  257  238  5.352504 0.719321 SUCCESS  93
101111000  243  223  225  231  229  239  246  240  5.342971 0.720368 SUCCESS  94
101111100  244  255  255  241  247  225  225  225  5.727449 0.677731 SUCCESS  95
110000000  236  251  257  253  235  232  238  250  2.796732 0.946459 SUCCESS  96
110000010  228  232  228  241  252  248  223  265  6.930664 0.544132 SUCCESS  97
110000100  259  245  249  232  233  240  254  270  5.510320 0.701896 SUCCESS  98
110001000  242  255  253  242  259  252  234  241  2.548887 0.959412 SUCCESS  99
110001010  254  246  252  273  253  231  239  256  5.995419 0.647745 SUCCESS 100
110010000  245  248  232  253  230  263  230  228  5.324965 0.722345 SUCCESS 101
110010010  240  242  268  240  251  250  234  238  3.518025 0.897786 SUCCESS 102
110010100  262  248  242  219  236  242  230  239  5.366273 0.717806 SUCCESS 103
110011000  236  223  272  235  237  275  273  243 13.606598 0.092613 SUCCESS 104
110011010  221  245  230  257  242  229  236  236  5.364155 0.718040 SUCCESS 105
110100000  245  243  254  238  251  257  254  257  2.598668 0.956971 SUCCESS 106
110100010  233  244  264  255  248  256  238  199 12.146005 0.144807 SUCCESS 107
110100100  277  255  230  244  252  253  227  258  8.579788 0.378974 SUCCESS 108
110101000  236  226  242  233  247  231  265  233  5.350386 0.719554 SUCCESS 109
110101010  256  245  231  250  228  249  261  249  3.986178 0.858368 SUCCESS 110
110101100  220  233  259  269  241  258  247  250  7.587348 0.474780 SUCCESS 111
110110000  255  247  229  234  215  225  251  227  8.525770 0.383864 SUCCESS 112
110110010  252  259  242  242  233  227  247  224  4.756192 0.783288 SUCCESS 113
110110100  244  247  239  232  269  249  269  242  6.132051 0.632443 SUCCESS 114
110111000  223  259  231  262  253  229  258  267  9.247063 0.321885 SUCCESS 115
110111010  249  256  248  226  238  233  244  237  3.051992 0.931053 SUCCESS 116
110111100  229  248  237  239  228  247  244  225  4.045491 0.852996 SUCCESS 117
111000000  235  255  261  241  261  236  228  242  4.708530 0.788226 SUCCESS 118
111000010  244  236  260  223  256  257  275  245  8.579788 0.378974 SUCCESS 119
111000100  248  229  242  232  262  210  227  255  9.705683 0.286294 SUCCESS 120
111000110  245  246  242  243  238  271  230  255  4.607909 0.798543 SUCCESS 121
111001000  240  260  236  247  230  240  246  231  3.116601 0.926828 SUCCESS 122
111001010  254  249  211  237  246  252  234  225  7.639247 0.469478 SUCCESS 123
111001100  229  218  270  264  236  268  277  211 20.293123 0.009282 FAILURE 124
111010000  255  252  246  232  267  243  244  238  3.782817 0.876168 SUCCESS 125
111010010  267  272  239  249  256  256  256  251  7.713389 0.461956 SUCCESS 126
111010100  220  242  241  236  242  241  255  263  4.876938 0.770645 SUCCESS 127
111010110  217  251  240  241  230  249  251  249  4.677814 0.791391 SUCCESS 128
111011000  254  229  236  244  230  239  263  251  4.328289 0.826356 SUCCESS 129
111011010  268  252  248  230  265  249  243  252  5.801591 0.669445 SUCCESS 130
111011100  235  235  231  247  247  233  256  253  2.960903 0.936787 SUCCESS 131
111100000  250  241  235  247  249  239  234  239  1.332963 0.995147 SUCCESS 132
111100010  234  249  241  254  234  222  230  262  5.696733 0.681160 SUCCESS 133
111100100  261  262  243  236  233  217  230  248  7.395638 0.494609 SUCCESS 134
111100110  252  247  260  283  206  252  248  218 17.144218 0.028642 SUCCESS 135
111101000  235  219  254  240  254  245  222  244  6.002833 0.646915 SUCCESS 136
111101010  244  224  247  238  221  258  271  257  8.753491 0.363516 SUCCESS 137
111101100  254  238  232  243  244  225  242  268  5.184096 0.737731 SUCCESS 138
111101110  243  255  236  249  260  224  258  247  4.521057 0.807323 SUCCESS 139
111110000  241  248  258  233  250  238  249  224  3.566747 0.893948 SUCCESS 140
111110010  262  239  226  246  240  232  228  240  4.740305 0.784938 SUCCESS 141
111110100  227  252  239  245  264  243  235  231  4.381247 0.821193 SUCCESS 142
111110110  250  233  243  236  235  242  255  259  2.766016 0.948172 SUCCESS 143
111111000  222  249  250  232  237  248  237  246  3.452357 0.902856 SUCCESS 144
111111010  221  234  237  227  256  231  238  243  5.649071 0.686474 SUCCESS 145
111111100  235  230  260  261  248  235  228  251  5.190451 0.737040 SUCCESS 146
111111110  224  233  230  236  229  248  241  266  6.466748 0.595098 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  249  223  225  234  245  252  224  233  6.481577 0.593452 SUCCESS   0
000000011  252  246  236  244  251  249  234  226  2.684460 0.952574 SUCCESS   1
000000101  219  225  248  241  239  233  233  235  5.841839 0.664943 SUCCESS   2
000000111  238  238  248  215  239  257  245  226  6.183950 0.626635 SUCCESS   3
000001001  229  236  257  257  269  251  249  256  6.173359 0.627820 SUCCESS   4
000001011  230  234  229  253  229  241  236  257  4.575075 0.801876 SUCCESS   5
000001101  243  235  233  250  246  226  247  226  3.862255 0.869332 SUCCESS   6
000001111  245  237  258  231  223  254  237  216  7.633951 0.470018 SUCCESS   7
000010001  279  242  236  241  250  252  272  252  9.456779 0.305239 SUCCESS   8
000010011  202  242  262  254  262  245  272  245 13.956123 0.082916 SUCCESS   9
000010101  251  240  239  243  249  229  241  242  1.519376 0.992381 SUCCESS  10
000010111  234  257  235  247  234  230  225  238  4.512584 0.808173 SUCCESS  11
000011001  227  242  247  254  214  240  238  224  7.501555 0.483607 SUCCESS  12
000011011  269  257  224  250  259  254  271  232 10.219379 0.249965 SUCCESS  13
000011101  263  250  262  253  273  222  258  258 10.580556 0.226616 SUCCESS  14
000011111  233  223  249  248  249  246  243  237  2.915359 0.939556 SUCCESS  15
000100011  255  230  247  248  233  249  230  266  4.942606 0.763693 SUCCESS  16
000100101  268  279  243  250  238  274  268  235 14.427453 0.071282 SUCCESS  17
000100111  229  233  242  236  239  233  259  260  4.433146 0.816084 SUCCESS  18
000101001  235  230  238  244  242  238  231  215  5.858786 0.663046 SUCCESS  19
000101011  247  256  243  241  245  234  235  242  1.488660 0.992895 SUCCESS  20
000101101  251  229  228  224  243  235  243  261  5.556923 0.696726 SUCCESS  21
000101111  242  251  227  239  265  246  247  218  6.360831 0.606882 SUCCESS  22
000110011  221  255  238  277  207  269  261  227 18.414160 0.018327 SUCCESS  23
000110101  225  222  248  279  265  217  248  241 13.908460 0.084183 SUCCESS  24
000110111  273  246  215  244  244  257  266  221 12.136473 0.145218 SUCCESS  25
000111001  237  250  245  239  283  258  231  244  8.424090 0.393177 SUCCESS  26
000111011  246  232  240  265  251  231  259  255  4.924600 0.765604 SUCCESS  27
000111101  227  249  265  226  227  245  262  253  7.514265 0.482294 SUCCESS  28
000111111  251  244  248  241  234  229  248  247  1.807470 0.986356 SUCCESS  29
001000011  235  235  240  236  243  227  243  229  3.279713 0.915598 SUCCESS  30
001000101  229  270  236  252  248  240  238  228  5.744396 0.675838 SUCCESS  31
001000111  245  245  249  245  239  263  244  271  4.791145 0.779648 SUCCESS  32
001001011  254  282  242  245  227  260  261  250 10.175953 0.252893 SUCCESS  33
001001101  272  254  239  256  243  275  246  209 13.699804 0.089933 SUCCESS  34
001001111  227  233  234  220  253  223  255  258  8.208020 0.413419 SUCCESS  35
001010011  232  230  220  249  248  241  222  237  6.428618 0.599336 SUCCESS  36
001010101  255  260  226  229  252  252  238  247  4.649217 0.794325 SUCCESS  37
001010111  232  244  265  253  246  216  210  253 11.436363 0.178178 SUCCESS  38
001011011  261  222  229  241  260  265  242  268  9.638955 0.291286 SUCCESS  39
001011101  237  238  266  263  243  264  248  253  5.986945 0.648694 SUCCESS  40
001011111  263  256  247  236  251  265  251  245  4.671459 0.792044 SUCCESS  41
